uuid,gene_curie,gene_symbol,disease_curie,disease_title,disease_original_curie,disease_original_title,classification_curie,classification_title,moi_curie,moi_title,submitter_curie,submitter_title,submitted_as_hgnc_id,submitted_as_hgnc_symbol,submitted_as_disease_id,submitted_as_disease_name,submitted_as_moi_id,submitted_as_moi_name,submitted_as_submitter_id,submitted_as_submitter_name,submitted_as_classification_id,submitted_as_classification_name,submitted_as_date,submitted_as_public_report_url,submitted_as_notes,submitted_as_pmids,submitted_as_assertion_criteria_url,submitted_as_submission_id,submitted_run_date,submitted_year,pub_year
GENCC_000106-HGNC_3255-OMIM_226980-HP_0000007-GENCC_100002,HGNC:3255,EIF2AK3,MONDO:0009192,Wolcott-Rallison syndrome,OMIM:226980,Wolcott-Rallison syndrome,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:3255,EIF2AK3,OMIM:226980,Wolcott-Rallison syndrome,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-06-29 08:48:59,,,20202148,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,EIF2AK30WRS,2023-11-30,2022,2012
GENCC_000106-HGNC_3255-OMIM_226980-HP_0000007-GENCC_100002,HGNC:3255,EIF2AK3,MONDO:0009192,Wolcott-Rallison syndrome,OMIM:226980,Wolcott-Rallison syndrome,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:3255,EIF2AK3,OMIM:226980,Wolcott-Rallison syndrome,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-06-29 08:48:59,,,21050479,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,EIF2AK30WRS,2023-11-30,2022,2011
GENCC_000106-HGNC_3255-OMIM_226980-HP_0000007-GENCC_100002,HGNC:3255,EIF2AK3,MONDO:0009192,Wolcott-Rallison syndrome,OMIM:226980,Wolcott-Rallison syndrome,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:3255,EIF2AK3,OMIM:226980,Wolcott-Rallison syndrome,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-06-29 08:48:59,,,21518408,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,EIF2AK30WRS,2023-11-30,2022,2011
GENCC_000106-HGNC_23287-OMIM_602473-HP_0000007-GENCC_100002,HGNC:23287,ETHE1,MONDO:0011229,ethylmalonic encephalopathy,OMIM:602473,Ethylmalonic encephalopathy,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:23287,ETHE1,OMIM:602473,ethylmalonic encephalopathy,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2023-03-13 17:03:12,,,14732903,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,ETHE10ETHE1Def02,2023-11-30,2023,2004
GENCC_000106-HGNC_23287-OMIM_602473-HP_0000007-GENCC_100002,HGNC:23287,ETHE1,MONDO:0011229,ethylmalonic encephalopathy,OMIM:602473,Ethylmalonic encephalopathy,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:23287,ETHE1,OMIM:602473,ethylmalonic encephalopathy,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2023-03-13 17:03:12,,,19136963,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,ETHE10ETHE1Def02,2023-11-30,2023,2009
GENCC_000106-HGNC_4982-OMIM_176000-HP_0000006-GENCC_100002,HGNC:4982,HMBS,MONDO:0008294,acute intermittent porphyria,OMIM:176000,"Porphyria, acute intermittent",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:4982,HMBS,OMIM:176000,acute intermittent porphyria,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-16 08:49:12,,,10453740,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,HMBS0Porphyria,2023-11-30,2021,1999
GENCC_000106-HGNC_4982-OMIM_176000-HP_0000006-GENCC_100002,HGNC:4982,HMBS,MONDO:0008294,acute intermittent porphyria,OMIM:176000,"Porphyria, acute intermittent",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:4982,HMBS,OMIM:176000,acute intermittent porphyria,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-16 08:49:12,,,19460837,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,HMBS0Porphyria,2023-11-30,2021,2009
GENCC_000106-HGNC_4982-OMIM_176000-HP_0000006-GENCC_100002,HGNC:4982,HMBS,MONDO:0008294,acute intermittent porphyria,OMIM:176000,"Porphyria, acute intermittent",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:4982,HMBS,OMIM:176000,acute intermittent porphyria,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-16 08:49:12,,,23114748,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,HMBS0Porphyria,2023-11-30,2021,2014
GENCC_000106-HGNC_4982-OMIM_176000-HP_0000006-GENCC_100002,HGNC:4982,HMBS,MONDO:0008294,acute intermittent porphyria,OMIM:176000,"Porphyria, acute intermittent",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:4982,HMBS,OMIM:176000,acute intermittent porphyria,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-16 08:49:12,,,7757070,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,HMBS0Porphyria,2023-11-30,2021,1995
GENCC_000106-HGNC_4982-OMIM_176000-HP_0000006-GENCC_100002,HGNC:4982,HMBS,MONDO:0008294,acute intermittent porphyria,OMIM:176000,"Porphyria, acute intermittent",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:4982,HMBS,OMIM:176000,acute intermittent porphyria,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-16 08:49:12,,,7962538,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,HMBS0Porphyria,2023-11-30,2021,1994
GENCC_000106-HGNC_4982-OMIM_176000-HP_0000006-GENCC_100002,HGNC:4982,HMBS,MONDO:0008294,acute intermittent porphyria,OMIM:176000,"Porphyria, acute intermittent",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:4982,HMBS,OMIM:176000,acute intermittent porphyria,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-16 08:49:12,,,9199558,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,HMBS0Porphyria,2023-11-30,2021,1997
GENCC_000106-HGNC_4982-OMIM_176000-HP_0000006-GENCC_100002,HGNC:4982,HMBS,MONDO:0008294,acute intermittent porphyria,OMIM:176000,"Porphyria, acute intermittent",GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:4982,HMBS,OMIM:176000,acute intermittent porphyria,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-16 08:49:12,,,9860299,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,HMBS0Porphyria,2023-11-30,2021,1998
GENCC_000106-HGNC_24862-OMIM_606056-HP_0000007-GENCC_100002,HGNC:24862,MOGS,MONDO:0011629,MOGS-congenital disorder of glycosylation,OMIM:606056,"Congenital disorder of glycosylation, type IIb",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24862,MOGS,OMIM:606056,MOGS-congenital disorder of glycosylation,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2023-02-01 19:39:15,,,10788335,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,MOGS0MOGSCDG,2023-11-30,2023,2000
GENCC_000106-HGNC_24862-OMIM_606056-HP_0000007-GENCC_100002,HGNC:24862,MOGS,MONDO:0011629,MOGS-congenital disorder of glycosylation,OMIM:606056,"Congenital disorder of glycosylation, type IIb",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24862,MOGS,OMIM:606056,MOGS-congenital disorder of glycosylation,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2023-02-01 19:39:15,,,24716661,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,MOGS0MOGSCDG,2023-11-30,2023,2014
GENCC_000106-HGNC_24862-OMIM_606056-HP_0000007-GENCC_100002,HGNC:24862,MOGS,MONDO:0011629,MOGS-congenital disorder of glycosylation,OMIM:606056,"Congenital disorder of glycosylation, type IIb",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24862,MOGS,OMIM:606056,MOGS-congenital disorder of glycosylation,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2023-02-01 19:39:15,,,26805780,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,MOGS0MOGSCDG,2023-11-30,2023,2016
GENCC_000106-HGNC_24862-OMIM_606056-HP_0000007-GENCC_100002,HGNC:24862,MOGS,MONDO:0011629,MOGS-congenital disorder of glycosylation,OMIM:606056,"Congenital disorder of glycosylation, type IIb",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24862,MOGS,OMIM:606056,MOGS-congenital disorder of glycosylation,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2023-02-01 19:39:15,,,29235540,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,MOGS0MOGSCDG,2023-11-30,2023,2017
GENCC_000106-HGNC_24862-OMIM_606056-HP_0000007-GENCC_100002,HGNC:24862,MOGS,MONDO:0011629,MOGS-congenital disorder of glycosylation,OMIM:606056,"Congenital disorder of glycosylation, type IIb",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:24862,MOGS,OMIM:606056,MOGS-congenital disorder of glycosylation,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2023-02-01 19:39:15,,,74690429,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,MOGS0MOGSCDG,2023-11-30,2023,No records found for this PMID
GENCC_000106-HGNC_7207-OMIM_609180-HP_0000007-GENCC_100002,HGNC:7207,MPDU1,MONDO:0012211,MPDU1-congenital disorder of glycosylation,OMIM:609180,"Congenital disorder of glycosylation, type If",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:7207,MPDU1,OMIM:609180,MPDU1-congenital disorder of glycosylation,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2023-04-05 22:43:37,,,11733556,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,MPDU10MPDU1CDG,2023-11-30,2023,2001
GENCC_000106-HGNC_7207-OMIM_609180-HP_0000007-GENCC_100002,HGNC:7207,MPDU1,MONDO:0012211,MPDU1-congenital disorder of glycosylation,OMIM:609180,"Congenital disorder of glycosylation, type If",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:7207,MPDU1,OMIM:609180,MPDU1-congenital disorder of glycosylation,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2023-04-05 22:43:37,,,11733564,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,MPDU10MPDU1CDG,2023-11-30,2023,2001
GENCC_000106-HGNC_7216-OMIM_602579-HP_0000007-GENCC_100002,HGNC:7216,MPI,MONDO:0011257,MPI-congenital disorder of glycosylation,OMIM:602579,"Congenital disorder of glycosylation, type Ib",GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:7216,MPI,OMIM:602579,MPI-congenital disorder of glycosylation,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2018-12-15 10:42:05,,,19862844,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,MPI0MPICDG,2023-11-30,2018,2010
GENCC_000106-HGNC_7978-OMIM_615962-HP_0000006-GENCC_100002,HGNC:7978,NR3C1,MONDO:0014421,glucocorticoid resistance,OMIM:615962,Glucocorticoid resistance,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:7978,NR3C1,OMIM:615962,glucocorticoid resistance,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-01 19:43:11,,,18697839,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,NR3C10Glucocor,2023-11-30,2021,2008
GENCC_000106-HGNC_7978-OMIM_615962-HP_0000006-GENCC_100002,HGNC:7978,NR3C1,MONDO:0014421,glucocorticoid resistance,OMIM:615962,Glucocorticoid resistance,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:7978,NR3C1,OMIM:615962,glucocorticoid resistance,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-01 19:43:11,,,21042587,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,NR3C10Glucocor,2023-11-30,2021,2011
GENCC_000106-HGNC_7978-OMIM_615962-HP_0000006-GENCC_100002,HGNC:7978,NR3C1,MONDO:0014421,glucocorticoid resistance,OMIM:615962,Glucocorticoid resistance,GENCC:100002,Strong,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,HGNC:7978,NR3C1,OMIM:615962,glucocorticoid resistance,HP:0000006,Autosomal dominant,GENCC:000106,Invitae,GENCC:100002,Strong,2021-04-01 19:43:11,,,23426617,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,NR3C10Glucocor,2023-11-30,2021,2013
GENCC_000106-HGNC_8966-OMIM_280000-HP_0000007-GENCC_100002,HGNC:8966,PIGL,MONDO:0010221,CHIME syndrome,OMIM:280000,CHIME syndrome,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:8966,PIGL,OMIM:280000,CHIME syndrome,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-09-16 06:16:12,,,22444671,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,PIGL0CHIME,2023-11-30,2022,2012
GENCC_000106-HGNC_8966-OMIM_280000-HP_0000007-GENCC_100002,HGNC:8966,PIGL,MONDO:0010221,CHIME syndrome,OMIM:280000,CHIME syndrome,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:8966,PIGL,OMIM:280000,CHIME syndrome,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2022-09-16 06:16:12,,,25706356,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,PIGL0CHIME,2023-11-30,2022,2015
GENCC_000106-HGNC_7892-OMIM_613179-HP_0000007-GENCC_100002,HGNC:7892,PNP,MONDO:0013171,purine nucleoside phosphorylase deficiency,OMIM:613179,Immunodeficiency due to purine nucleoside phosphorylase deficiency,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:7892,PNP,OMIM:613179,purine nucleoside phosphorylase deficiency,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2018-12-15 10:41:51,,,22132981,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,PNP0PurinePhos,2023-11-30,2018,2012
GENCC_000106-HGNC_7892-OMIM_613179-HP_0000007-GENCC_100002,HGNC:7892,PNP,MONDO:0013171,purine nucleoside phosphorylase deficiency,OMIM:613179,Immunodeficiency due to purine nucleoside phosphorylase deficiency,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:7892,PNP,OMIM:613179,purine nucleoside phosphorylase deficiency,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2018-12-15 10:41:51,,,24767876,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,PNP0PurinePhos,2023-11-30,2018,2014
GENCC_000106-HGNC_7892-OMIM_613179-HP_0000007-GENCC_100002,HGNC:7892,PNP,MONDO:0013171,purine nucleoside phosphorylase deficiency,OMIM:613179,Immunodeficiency due to purine nucleoside phosphorylase deficiency,GENCC:100002,Strong,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,HGNC:7892,PNP,OMIM:613179,purine nucleoside phosphorylase deficiency,HP:0000007,Autosomal recessive,GENCC:000106,Invitae,GENCC:100002,Strong,2018-12-15 10:41:51,,,9122228,https://view.publitas.com/invitae/invitaeposter_nsgc2019_curatingthehumangenome/page/1,PNP0PurinePhos,2023-11-30,2018,1997
